sim,state,soln,step,pH,pe,temp(C),charge(eq),pct_err,Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_user,logaHS-,logaH2S,SR_Hematite,Pyrite_pct,Chalcopyrite(alpha)_pct,Bornite(alpha)_pct,Magnetite_pct,Chalcocite(alpha)_pct,Au(element)_pct,Cu(element)_pct
1,react,1,69,7.967948970863643,-7.238514056933366,240.0,0.002714516233741919,21.74567760214564,1.0499934683894576,0.4999968897088623,0.0009999937794189795,0.09999937794177292,2.278059304547606e-10,7.46338882083424e-08,0.009799939494955808,6.302662561017609e-07,0.0999993778507135,2.278059304543798e-10,3.807730000691905e-22,4.9255053322464543e-08,2.537883488587786e-08,0.009708232610478743,9.169979076900104e-05,6.302662561017609e-07,0.0,4.884426026517322e-11,8.660105788643809e-28,3.325513265688408e-09,3.110367838273855e-20,1.5573934536482453e-09,1.2930993247897227e-24,7.468020960732078e-12,1.6153357210233845e-26,2.5280869006185463e-08,-6.148860593580396,-10.549446923169986,-6.556674403944632,-8.001786739571223,-7.967948970863643,-3.2519873985116163,-2.385650433531965,-3.4058647355111233,-14.514719323817918,-21.934124512267584,-67.88586624719957,-16.391581418401994,-15.911254892453913,-16.908912257469705,-94.2864209502173,-9.35657712951421,-21.385633640712115,-25.806902902193208,-24.743110469646407,-12.928495163129755,-25.777688796578648,-15.549505833248139,-27.963625269226473,-9.783931377514143,-14.652245344591734,-13.346156628223575,-24.30835981066653,-7.448651895186192,2.299801582546221e-06,3.333339108901243e-08,0.0,0.0,7.999981775411619e-07,7.11880581948641e-16,0.0,0.0,7.949578385871096e-07,-3.9732206030732e-12,0.0,0.0,0.0,0.0,0.031445915227708454,0.5999999999999979,-9.176525931610676,0.2906718094409442,-2.0,-16.32402201272339,-6.809362161594053,0.0,69.0,7.967948970863643,-2.385650433531965,-3.4058647355111233,1.0750927056108266,0.0,20.540384279972294,0.0,59.04864485864063,0.0,20.410970861387074,0.0
1,react,1,70,7.967863286228535,-7.238122239997783,240.0,0.0027145162337418385,21.74568348857946,1.0499934581879522,0.49999688485099886,0.0009999937697032612,0.09999937697020041,2.277172192917162e-10,7.46122321145004e-08,0.00979993939957278,6.307611735431872e-07,0.09999937687926876,2.2771721929133544e-10,3.807790194409416e-22,4.923242149496014e-08,2.5379810619540255e-08,0.009707737584178337,9.219471141804896e-05,6.307611735431872e-07,0.0,4.8840576905177895e-11,8.667268584074046e-28,3.3246066699577563e-09,3.112326403768382e-20,1.5572761010525565e-09,1.2941688908866863e-24,7.46745848944868e-12,1.6166719217427653e-26,2.5281821702380466e-08,-6.146522842934662,-10.549634644159669,-6.556333879728544,-8.001420568995378,-7.967863286228535,-3.252073077337527,-2.3856760798917143,-3.4058046972357587,-14.514498864534158,-21.933732695332,-67.88469079639285,-16.39118959369154,-15.910863059968586,-16.90852041720951,-94.28524546831108,-9.356270991404536,-21.386069120966827,-25.806647505752924,-24.742855065431247,-12.928631575850178,-25.77743338458862,-15.549642238193691,-27.963369849461568,-9.784093452144056,-14.65238176508703,-13.34637873531965,-24.308190100827026,-7.448763226181045,2.3331349733910055e-06,3.3333390844784455e-08,0.0,0.0,7.999981782508379e-07,7.096760728242933e-16,0.0,0.0,7.949538791739289e-07,-3.959413180727534e-12,0.0,0.0,0.0,0.0,0.031650005364424416,0.600000000000005,-9.176910119145852,0.2912000546467013,-1.9999999999999858,-16.324790387793712,-6.809890406799803,0.0,70.0,7.967863286228535,-2.3856760798917143,-3.4058046972357587,1.0755980479305387,0.0,20.366101157506606,0.0,59.39621385900066,0.0,20.237684983492727,0.0
1,react,1,71,7.9677775604024434,-7.237731846162844,240.0,0.002714516233741759,21.745689377098905,1.049993447996215,0.4999968799977874,0.0009999937599968476,0.09999937599955819,2.2762878103655552e-10,7.45906669336014e-08,0.009799939304281344,6.312543809895674e-07,0.0999993759087535,2.2762878103617476e-10,3.8078409811269724e-22,4.9209911462804486e-08,2.5380755470796915e-08,0.009707242398034964,9.268979203641273e-05,6.312543809895674e-07,0.0,4.883701286086341e-11,8.674430022899443e-28,3.323708107538179e-09,3.1142832931559634e-20,1.5571625528559436e-09,1.295238254514225e-24,7.466914261169011e-12,1.6180078697566266e-26,2.5282743620896567e-08,-6.14419685827658,-10.549821918247767,-6.555994799512713,-8.001055831969985,-7.9677775604024434,-3.2521587973578874,-2.38570173670125,-3.4057446282192103,-14.514279910739939,-21.933342301497063,-67.88351961488802,-16.39079919207413,-15.910472650568702,-16.90813000002715,-94.28407425567639,-9.35596631758996,-21.386503738159536,-25.80639306460452,-24.742600616500372,-12.92876752075424,-25.777178927875273,-15.549778175315279,-27.96311538496575,-9.784255069422606,-14.652517717773566,-13.346600415809021,-24.30802138748146,-7.44887460881667,2.3664683639940845e-06,3.3333390603078945e-08,0.0,0.0,7.999981789583307e-07,7.074927395236269e-16,0.0,0.0,7.949499334407634e-07,-3.945733165477904e-12,0.0,0.0,0.0,0.0,0.03185311930556445,0.5999999999999979,-9.177293422719522,0.2917264089506162,-2.0000000000000284,-16.325556994941053,-6.81041676110375,0.0,71.0,7.9677775604024434,-2.38570173670125,-3.4057446282192103,1.0761012089496835,0.0,20.19475063340776,0.0,59.73793409747024,0.0,20.06731526912201,0.0
1,react,1,72,7.967691793674852,-7.237342861614992,240.0,0.0027145162337416807,21.745695267683594,1.049993437814142,0.4999968751491783,0.0009999937502996375,0.09999937502983633,2.2754061305432228e-10,7.456919173049959e-08,0.009799939209080621,6.317458941661877e-07,0.09999937493915785,2.2754061305394152e-10,3.8078824487822136e-22,4.9187522002693105e-08,2.5381669727806475e-08,0.00970674705379678,9.318503087477176e-05,6.317458941661877e-07,0.0,4.883356698385483e-11,8.681590168586207e-28,3.3228174978987573e-09,3.1162385313032127e-20,1.5570527724428185e-09,1.2963074251487486e-24,7.466388100314096e-12,1.6193435769024453e-26,2.5283635048907324e-08,-6.141882526406004,-10.550008749845679,-6.55565714931108,-8.00069251459525,-7.967691793674852,-3.252244558283179,-2.385727403874357,-3.405684528664743,-14.51406244804267,-21.93295331694921,-67.88235266124445,-16.390410199736273,-15.910083650440844,-16.90774099210929,-94.2829072708728,-9.355663093967397,-21.38693750090984,-25.80613956951836,-24.74234711362421,-12.928903002425931,-25.776925417209107,-15.549913649196968,-27.96286186650958,-9.784416233847416,-14.652653207235259,-13.346821673986007,-24.307853661110588,-7.448986042717388,2.399801754357945e-06,3.333339036386075e-08,0.0,0.0,7.999981796636612e-07,7.053305820466419e-16,0.0,0.0,7.949460012618106e-07,-3.932178952832149e-12,0.0,0.0,0.0,0.0,0.03205526645317569,0.600000000000005,-9.177675851123617,0.2922508907501893,-2.000000000000014,-16.3263218517493,-6.810941242903298,0.0,72.0,7.967691793674852,-2.385727403874357,-3.405684528664743,1.0766022086927216,0.0,20.026259307199307,0.0,60.073951966802255,0.0,19.899788725998448,0.0
1,react,1,73,7.967605986334597,-7.2369552727480855,240.0,0.0027145162337416056,21.74570116031329,1.0499934276416323,0.4999968703051229,0.0009999937406115359,0.09999937406102503,2.274527127506573e-10,7.454780558463492e-08,0.009799939113969234,6.322357285719837e-07,0.09999937397047198,2.2745271275027653e-10,3.8079146841560694e-22,4.9165251909847006e-08,2.5382553674787907e-08,0.009706251553204606,9.36804261906522e-05,6.322357285719837e-07,0.0,4.88302381426966e-11,8.688749083496859e-28,3.3219347617113035e-09,3.1181921426637277e-20,1.5569467237370642e-09,1.2973764121017835e-24,7.465879833891822e-12,1.6206790548118074e-26,2.528449626966098e-08,-6.139579735788184,-10.550195143296294,-6.555320915345691,-8.000330603179108,-7.967605986334597,-3.252330359824528,-2.3857530813251357,-3.405624398775238,-14.51384646225846,-21.932565728082302,-67.88118989464374,-16.39002260307191,-15.909696045979025,-16.907353379850015,-94.28174447308224,-9.35536130664184,-21.387370417700556,-25.805887011403083,-24.742094547711474,-12.929038025380102,-25.77667284349892,-15.550048664353682,-27.962609285001935,-9.784576949847263,-14.652788237986885,-13.347042514076438,-24.307686912334116,-7.449097527508394,2.433135144485035e-06,3.333339012708963e-08,0.0,0.0,7.999981803668504e-07,7.031891768768646e-16,0.0,0.0,7.949420825130781e-07,-3.918748732469103e-12,0.0,0.0,0.0,0.0,0.032256456070577144,0.5999999999999996,-9.17805741301278,0.2927735181661788,-2.000000000000014,-16.32708497552761,-6.811463870319286,1.7763568394002505e-15,73.0,7.967605986334597,-2.3857530813251357,-3.405624398775238,1.07710106689645,0.0,19.860556207665024,0.0,60.40440901469402,0.0,19.735034777640955,0.0
1,react,1,74,7.967520138660999,-7.236569066122119,240.0,0.002714516233741527,21.745707054968243,1.0499934174785854,0.4999968654655739,0.0009999937309324465,0.09999937309311506,2.2736507756249112e-10,7.452650758769666e-08,0.009799939018946997,6.327238995311354e-07,0.09999937300268666,2.273650775621103e-10,3.8079377728805724e-22,4.914309999556127e-08,2.53834075921354e-08,0.009705755897947012,9.417597629502895e-05,6.327238995311354e-07,0.0,4.8827025222387517e-11,8.695906829634158e-28,3.3210598207498447e-09,3.120144151481913e-20,1.5568443711872333e-09,1.2984452246311914e-24,7.465389291425947e-12,1.6220143150492364e-26,2.5285327562592914e-08,-6.137288376305879,-10.550381102893274,-6.554986084010188,-7.999970084198367,-7.967520138660999,-3.2524162017025793,-2.3857787689703613,-3.4055642387468765,-14.513631939388596,-21.932179521456337,-67.88003127476584,-16.389636388641105,-15.90930982374338,-16.90696714980953,-94.280585821985,-9.355060941893926,-21.38780249692296,-25.805635381278805,-24.74184290978236,-12.929172594076954,-25.77642119776496,-15.550183225245695,-27.962357631463135,-9.78473722179902,-14.652922814488576,-13.347262940261023,-24.307521131892734,-7.449209062827221,2.466468534377769e-06,3.3333389892734246e-08,0.0,0.0,7.999981810679187e-07,7.010683122560583e-16,0.0,0.0,7.94938177071972e-07,-3.905441106149129e-12,0.0,0.0,0.0,0.0,0.0324566973040028,0.5999999999999996,-9.178438116944662,0.29329430909870524,-1.9999999999999716,-16.327846383391346,-6.811984661251786,0.0,74.0,7.967520138660999,-2.3857787689703613,-3.4055642387468765,1.0775978030624809,0.0,19.697572693177136,0.0,60.729442142588454,0.0,19.572985164234407,0.0
1,react,1,75,7.9674342509340015,-7.236184228502959,240.0,0.0027145162337414474,21.745712951628793,1.049993407324904,0.49999686063048443,0.0009999937212622758,0.09999937212609723,2.2727770496723556e-10,7.450529684574082e-08,0.009799938924012801,6.332104221420198e-07,0.09999937203579273,2.2727770496685475e-10,3.807951799469298e-22,4.9121065089317094e-08,2.5384231756423727e-08,0.009705260089712736,9.46716794977779e-05,6.332104221420198e-07,0.0,4.882392712428664e-11,8.703063467831084e-28,3.3201925979608988e-09,3.1220945815750256e-20,1.5567456797635093e-09,1.2995138718201443e-24,7.464916304941602e-12,1.623349368961021e-26,2.5286129203333267e-08,-6.135008339483067,-10.55056663286133,-6.554652641903798,-7.999610944335608,-7.9674342509340015,-3.252502083637353,-2.38580446672674,-3.4055040487762653,-14.513418865638984,-21.93179468383718,-67.87887676190836,-16.38925154320979,-15.908924970499912,-16.90658228875391,-94.2794312778789,-9.35476198620954,-21.388233746829695,-25.80538467030279,-24.741592190994186,-12.92930671290794,-25.776170471164633,-15.550317336264527,-27.96210689705066,-9.784897054010706,-14.653056941131718,-13.34748295665109,-24.30735631066364,-7.449320648310608,2.499801924038525e-06,3.333338966075606e-08,0.0,0.0,7.999981817668863e-07,6.989675646677492e-16,0.0,0.0,7.949342848177044e-07,-3.8922542675744664e-12,0.0,0.0,0.0,0.0,0.032655999162850335,0.5999999999999979,-9.178817971338653,0.29381328117315064,-1.9999999999999858,-16.32860609217937,-6.812503633326238,0.0,75.0,7.9674342509340015,-2.38580446672674,-3.4055040487762653,1.0780924364071216,0.0,19.537242356888175,0.0,61.049183794754455,0.0,19.41357384835736,0.0
1,react,1,76,7.967348323425475,-7.2358007468214325,240.0,0.0027145162337413715,21.745718850275864,1.0499933971804911,0.4999968557998085,0.0009999937116009323,0.09999937115996228,2.2719059247347317e-10,7.448417247687649e-08,0.009799938829165055,6.336953113280462e-07,0.0999993710697809,2.2719059247309238e-10,3.8079568473259307e-22,4.909914603634643e-08,2.5385026440530054e-08,0.009704764130144235,9.516753415458515e-05,6.336953113280462e-07,0.0,4.882094276562514e-11,8.710219058483577e-28,3.319333017362621e-09,3.1240434565339084e-20,1.5566506149421488e-09,1.300582362686601e-24,7.46446070889062e-12,1.6246842278120147e-26,2.528690146382637e-08,-6.13273951823843,-10.550751737375647,-6.554320575795442,-7.999253170440653,-7.967348323425475,-3.252588005356942,-2.3858301745133352,-3.4054438290543203,-14.513207227396638,-21.93141120215565,-67.87772631686379,-16.388868053708865,-15.90854147317959,-16.90619878361419,-94.27828080155672,-9.3544644262476,-21.388664175580214,-25.805134869742986,-24.741342382614988,-12.929440386210267,-25.775920654966036,-15.550451001747454,-27.961857073032665,-9.78505645073841,-14.653190622253442,-13.347702567311801,-24.307192439642826,-7.449432283605715,2.533135313469648e-06,3.333338943112289e-08,0.0,0.0,7.999981824637731e-07,6.96886828232819e-16,0.0,0.0,7.949304056308869e-07,-3.879186817446686e-12,0.0,0.0,0.0,0.0,0.032854370541166134,0.6000000000000068,-9.179196984515997,0.2943304517958225,-1.9999999999999716,-16.329364118534016,-6.813020803948889,0.0,76.0,7.967348323425475,-2.3858301745133352,-3.4054438290543203,1.0785849859135477,0.0,19.37950093651937,0.0,61.363762138220046,0.0,19.256736925260583,0.0
1,react,1,77,7.967262356406912,-7.235418608202234,240.0,0.0027145162337412956,21.745724750890325,1.0499933870452511,0.4999968509735008,0.000999993701948325,0.09999937019470063,2.2710373762786338e-10,7.446313361278632e-08,0.009799938734403537,6.341785818004033e-07,0.09999937010464167,2.2710373762748257e-10,3.8079529987774137e-22,4.9077341699127e-08,2.538579191365931e-08,0.009704268020880482,9.56635386259961e-05,6.341785818004033e-07,0.0,4.881807107933313e-11,8.717373660942234e-28,3.318481004091223e-09,3.125990799560244e-20,1.5565591426999797e-09,1.3016507060923783e-24,7.464022340125126e-12,1.62601890267206e-26,2.5287644612357718e-08,-6.130481807045184,-10.550936420546822,-6.553989872648263,-7.998896749557467,-7.967262356406912,-3.252673966589824,-2.385855892249339,-3.405383579771758,-14.5129970112432,-21.931029063536453,-67.87657990100618,-16.388485907263096,-15.908159318907243,-16.90581662151527,-94.27713435439284,-9.354168248861285,-21.389093791205127,-25.804885970996384,-24.74109347604181,-12.92957361825629,-25.77567174056629,-15.550584225966904,-27.961608150806338,-9.785215416173578,-14.65332386212604,-13.347921776243854,-24.30702950995568,-7.449543968360289,2.5664687026734468e-06,3.333338920379873e-08,0.0,0.0,7.999981831585987e-07,6.948255735556757e-16,0.0,0.0,7.949265393938297e-07,-3.866237057252971e-12,0.0,0.0,0.0,0.0,0.03305182020348063,0.5999999999999979,-9.179575164668911,0.29484583811417764,-1.9999999999999716,-16.33012047883983,-6.813536190267258,0.0,77.0,7.967262356406912,-2.385855892249339,-3.405383579771758,1.0790754702955532,0.0,19.224286228480686,0.0,61.673301234048594,0.0,19.102412537470713,0.0
1,react,1,78,7.967176350142538,-7.2350377999321545,240.0,0.0027145162337412266,21.74573065345366,1.04999337691909,0.4999968461515167,0.0009999936923043653,0.0999993692303036,2.2701713800767652e-10,7.444217939692622e-08,0.009799938639726783,6.346602480975047e-07,0.09999936914036632,2.2701713800729573e-10,3.8079403350732926e-22,4.905565095549555e-08,2.5386528441430657e-08,0.009703771763518906,9.615969131284615e-05,6.346602480975047e-07,0.0,4.8815311013698e-11,8.72452733408931e-28,3.3176364843238407e-09,3.1279366336239755e-20,1.556471229503475e-09,1.3027189108294168e-24,7.463601037845324e-12,1.6273534045236446e-26,2.5288358913638592e-08,-6.128235101740784,-10.55112068643651,-6.553660519591621,-7.998541668894106,-7.967176350142538,-3.2527599670717358,-2.3858816198560597,-3.405323301114116,-14.512788203936942,-21.930648255266373,-67.87543747619594,-16.388105091159332,-15.907778494969797,-16.90543578974414,-94.27599189824787,-9.353873441073118,-21.38952260164216,-25.804637965568865,-24.740845462780612,-12.929706413265171,-25.7754237194714,-15.550717013142101,-27.96136012187777,-9.785373954456546,-14.653456664968601,-13.348140587402012,-24.30686751284376,-7.4496557022313725,2.5998020916521986e-06,3.3333388978751814e-08,0.0,0.0,7.999981838513825e-07,6.927838006363192e-16,0.0,0.0,7.949226859902243e-07,-3.853403605376705e-12,0.0,0.0,0.0,0.0,0.033248356801436785,0.5999999999999925,-9.179952519892495,0.29535945706049205,-1.9999999999999858,-16.330875189287042,-6.814049809213583,0.0,78.0,7.967176350142538,-2.3858816198560597,-3.405323301114116,1.0795639080377648,0.0,19.071538006087792,0.0,61.977921200459186,0.0,18.950540793453023,0.0
1,react,1,79,7.967090304893115,-7.234658309470939,240.0,0.0027145162337411516,21.745736557947392,1.0499933668019155,0.4999968413338116,0.0009999936826689637,0.0999993682667629,2.2693079122374138e-10,7.442130898505488e-08,0.009799938545134763,6.35140324570555e-07,0.09999936817694655,2.269307912233606e-10,3.80791893642448e-22,4.903407269910177e-08,2.538723628595311e-08,0.00970327535963527,9.665599063909794e-05,6.35140324570555e-07,0.0,4.8812661532008683e-11,8.73168013605883e-28,3.3167993852828813e-09,3.1298809813906096e-20,1.5563868422974476e-09,1.3037869855779117e-24,7.463196643545054e-12,1.6286877442097318e-26,2.5289044628882242e-08,-6.125999299578604,-10.551304539050827,-6.553332503930045,-7.998187915832716,-7.967090304893115,-3.2528460065418843,-2.385907357255878,-3.4052629932645146,-14.512580792416031,-21.93026876480516,-67.8742990048123,-16.387725592857393,-15.907398988827133,-16.90505627576075,-94.27485339550132,-9.353579990082052,-21.38995061472036,-25.804390845081606,-24.740598334452628,-12.929838775398398,-25.77517658330269,-15.550849367434605,-27.961112977868336,-9.78553206967105,-14.653589034942556,-13.34835900468684,-24.306706439667366,-7.449767484880631,2.633135480408149e-06,3.3333388755950385e-08,0.0,0.0,7.999981845421437e-07,6.907611918373943e-16,0.0,0.0,7.949188453052611e-07,-3.840684963204846e-12,0.0,0.0,0.0,0.0,0.03344398886906319,0.6000000000000032,-9.180329058171125,0.29587132533635696,-2.000000000000057,-16.33162826584433,-6.814561677489478,-1.7763568394002505e-15,79.0,7.967090304893115,-2.385907357255878,-3.4052629932645146,1.0800503173828695,0.0,18.921197941645005,0.0,62.27773836822561,0.0,18.80106369012939,0.0
1,react,1,80,7.9670042209150145,-7.234280124445789,240.0,0.0027145162337410787,21.745742464353548,1.0499933566936366,0.4999968365203425,0.0009999936730420342,0.09999936730406919,2.2684469491904333e-10,7.440052154487245e-08,0.009799938450626282,6.356188253896641e-07,0.09999936721437308,2.2684469491866252e-10,3.807888882006772e-22,4.901260583901459e-08,2.5387915705857848e-08,0.009702778810779076,9.715243505378563e-05,6.356188253896641e-07,0.0,4.8810121612391485e-11,8.738832124318762e-28,3.315969635216578e-09,3.1318238652439234e-20,1.5563059484998003e-09,1.3048549389186058e-24,7.462809000986719e-12,1.6300219324490514e-26,2.528970201583589e-08,-6.123774299192437,-10.551487982343085,-6.5530058131381095,-7.99783547792417,-7.9670042209150145,-3.252932084743864,-2.3859331043724903,-3.40520265640302,-14.512374763794837,-21.929890579780007,-67.87316444973685,-16.387347399984538,-15.907020788106575,-16.90467806719249,-94.27371880903506,-9.35328788325888,-21.390377838166355,-25.80414460126777,-24.740352082791087,-12.929970708762008,-25.774930323793452,-15.550981292950514,-27.960866710511393,-9.785689765846683,-14.65372097615387,-13.348577031947837,-24.306546281903216,-7.449879315975343,2.6664688689435104e-06,3.3333388535361407e-08,0.0,0.0,7.99998185230901e-07,6.887573236424274e-16,0.0,0.0,7.949150172255784e-07,-3.82807968273457e-12,0.0,0.0,0.0,0.0,0.03363872482579566,0.5999999999999961,-9.18070478738386,0.29638145942058003,-1.9999999999999574,-16.332379724269714,-6.815071811573646,0.0,80.0,7.9670042209150145,-2.3859331043724903,-3.40520265640302,1.0805347163381016,0.0,18.773209532185362,0.0,62.57286542878555,0.0,18.65392503902907,0.0
1,react,1,81,7.9669180984625285,-7.2339032326577355,240.0,0.0027145162337410037,21.74574837265419,1.0499933465941638,0.499996831711067,0.0009999936634234909,0.09999936634221422,2.2675884677025445e-10,7.437981625631968e-08,0.009799938356200393,6.360957645351068e-07,0.09999936625263763,2.2675884676987366e-10,3.807850249980639e-22,4.899124929996714e-08,2.5388566956352542e-08,0.00970228211848752,9.76490230185237e-05,6.360957645351068e-07,0.0,4.880769024757415e-11,8.745983355501513e-28,3.3151471633998482e-09,3.1337653072421336e-20,1.5562285159939665e-09,1.3059227793074994e-24,7.462437956165177e-12,1.6313559798044794e-26,2.5290331328835352e-08,-6.1215600006260935,-10.55167102021012,-6.5526804348654775,-7.99748434289382,-7.9669180984625285,-3.253018201423352,-2.3859588611301876,-3.405142290708234,-14.512170105365758,-21.929513687991953,-67.87203377437268,-16.386970500341867,-15.906643880609288,-16.90430115184058,-94.27258810225244,-9.352997108150316,-21.390804279595258,-25.803899225976764,-24.74010669964546,-12.930102217404439,-25.774684932793207,-15.551112793738325,-27.96062131165653,-9.785847046956043,-14.653852492650916,-13.34879467297899,-24.30638703114632,-7.449991195185526,2.699802257260464e-06,3.333338831695354e-08,0.0,0.0,7.999981859176731e-07,6.867720901723002e-16,0.0,0.0,7.949112016393326e-07,-3.8155862457652e-12,0.0,0.0,0.0,0.0,0.03383257297384823,0.6000000000000014,-9.181079715297365,0.2968898755602609,-2.0,-16.333129580096795,-6.815580227713363,0.0,81.0,7.9669180984625285,-2.3859588611301876,-3.405142290708234,1.081017122667694,0.0,18.62751802866788,0.0,62.863411575451856,0.0,18.50907039588026,0.0
