sim,state,soln,step,pH,pe,temp(C),Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_punched,logaHS,logaH2S,SR_Hematite
1,react,1,10,8.011976126439155,-7.355381730498418,240.0,1.0499828153581992,0.8261382106337206,0.0009999836336744765,0.09999836336744658,3.103364510470255e-06,4.203707049364735e-12,0.02319095685475676,2.6588024434619603e-06,0.0999983632275491,3.1033645104685875e-06,1.6674094746956021e-18,2.8488552582852063e-12,1.3548517910795288e-12,0.0231291227027999,6.180455876772921e-05,2.6588024434619603e-06,0.0,2.4349760097832197e-15,3.369171443557356e-32,1.7364783121435985e-13,1.3110508411884058e-24,1.182106633639029e-13,7.922956957010536e-29,8.893262336095789e-16,1.4981128869775196e-30,1.3501833771685868e-12,-6.330060249512551,-6.18870692237068,-5.937877976968063,-7.75082236286547,-8.011976126439155,-3.2105439224016457,-2.0178183832611456,-3.082059840815816,-14.54870004516303,-22.050992185832637,-68.23646926789472,-16.30455798516169,-15.62034035240825,-16.414106610618685,-93.82145954369103,-9.432001326969292,-12.987958533808808,-22.09480356869522,-20.827120029343057,-8.895637049261355,-21.657807249469943,-11.312756612574379,-23.639852615312407,-5.791023426985639,-10.823278337528691,-9.679637251855919,-20.758708107863928,-7.036792689339867,0.0,0.0,0.0,0.0,1.7882335861773697e-06,1.2497915180332514e-09,6.666223786512814e-07,-2.497915217656269e-10,7.78729232328078e-07,1.5517765317627259e-12,0.0,0.0,0.0,0.0,-8.609730813616503,-12.287632735544008,-1.5145149252489816,-3.4512717643817794,-2.0,-0.9999999999999716,-3.067418587771316,0.0,10.0,8.011976126439155,-2.0178183832611456,-3.082059840815816,2.4562308761691067e-09
1,react,1,11,8.012000108402901,-7.35540811387494,240.0,1.0499828143878696,0.8261382098702547,0.0009999836327503535,0.09999836327503417,3.1032602756083768e-06,4.2041736253348825e-12,0.02319076928427829,2.658608489129518e-06,0.09999836313513533,3.103260275606709e-06,1.6675351835810502e-18,2.8491225960364443e-12,1.3550510292984381e-12,0.023128934835517458,6.180485627335281e-05,2.658608489129518e-06,0.0,2.4349445550302907e-15,3.3689232320055594e-32,1.7365518001825972e-13,1.311026656048136e-24,1.1820913911643733e-13,7.92237336565138e-29,8.893147788982252e-16,1.498002576568029e-30,1.3503821859807283e-12,-6.330058134240937,-6.188722901467729,-5.937909677831472,-7.750851404985426,-8.012000108402901,-3.21051993959952,-2.0178210420045923,-3.0820864815230067,-14.548678462935303,-22.05101856920916,-68.23654841802431,-16.304584364731962,-15.620366728172273,-16.41413298257646,-93.82153867859562,-9.43200372754369,-12.987963851295671,-22.094840609875646,-20.827157066717238,-8.89564770325901,-21.657844283037875,-11.312767262765787,-23.63988964507409,-5.791036747339234,-10.823288995332597,-9.679623930663949,-20.75872117004848,-7.036771366119554,0.0,0.0,0.0,0.0,1.7894833777053041e-06,1.2497915279344312e-09,6.663725871196144e-07,-2.4979153166701855e-10,7.787307839684761e-07,1.5516403981097508e-12,0.0,0.0,0.0,0.0,-8.609650888979878,-12.287510447595478,-1.5145149252489887,-3.4512874861482103,-2.000000000000057,-1.0000000000000853,-3.067402866004948,0.0,11.0,8.012000108402901,-2.0178210420045923,-3.0820864815230067,2.456682945982628e-09
1,react,1,12,8.012024089780843,-7.3554344965816645,240.0,1.0499828134176166,0.8261382091068492,0.0009999836318263036,0.09999836318262906,3.1031560457012733e-06,4.204640249459417e-12,0.02319058171380534,2.6584145518776826e-06,0.09999836304272884,3.1031560456996055e-06,1.6676608997961223e-18,2.8493899567442614e-12,1.3552502927151553e-12,0.023128746968240566,6.180515377892865e-05,2.6584145518776826e-06,0.0,2.434913102660156e-15,3.3686750466690235e-32,1.7366252903994156e-13,1.3110024726715894e-24,1.182076149846653e-13,7.921789835928648e-29,8.893033250573737e-16,1.4978922778086573e-30,1.3505810199590659e-12,-6.33005601897912,-6.188738880415622,-5.937941378216772,-7.750880446531433,-8.012024089780843,-3.2104959573832206,-2.0178237008438806,-3.0821131217402495,-14.548656881209425,-22.051044951915884,-68.23662756614448,-16.30461074363229,-15.620393103266204,-16.41415935386399,-93.82161781149019,-9.432006128034114,-12.987969168974283,-22.094877650045298,-20.827194103080487,-8.895658356915535,-21.65788131559473,-11.312777912615916,-23.639926673824544,-5.7910500674478484,-10.82329965279552,-9.679610609716967,-20.758734231808226,-7.036750043580909,0.0,0.0,0.0,0.0,1.7907331692431465e-06,1.2497915378423874e-09,6.661227955780389e-07,-2.497915415755041e-10,7.787323354722337e-07,1.551503757613436e-12,0.0,0.0,0.0,0.0,-8.609570965813022,-12.287388161935585,-1.5145149252489816,-3.4513032075855605,-1.9999999999999858,-1.0,-3.067387144567544,0.0,12.0,8.012024089780843,-2.0178237008438806,-3.0821131217402495,2.457135090684095e-09
1,react,1,13,8.012048070575366,-7.355460878636339,240.0,1.049982812447443,0.8261382083435057,0.0009999836309023287,0.09999836309023159,3.103051820742763e-06,4.205106921877135e-12,0.02319039414333663,2.658220631600909e-06,0.09999836295033,3.1030518207410947e-06,1.6677866232940433e-18,2.849657340528557e-12,1.3554495813485779e-12,0.02312855910098504,6.180545126736761e-05,2.658220631600909e-06,0.0,2.4348816527480454e-15,3.3684268875112783e-32,1.7366987828573452e-13,1.310978291052872e-24,1.1820609097224087e-13,7.921206367756388e-29,8.892918721145075e-16,1.4977819906831526e-30,1.3507798791224658e-12,-6.330053903847185,-6.188754859214999,-5.9379730781409314,-7.75090948752085,-8.012048070575366,-3.2104719757503593,-2.0178263597786197,-3.082139761469513,-14.548635299998375,-22.051071333970558,-68.23670671230849,-16.30463712188042,-15.620419477707788,-16.41418572449903,-93.82169694242802,-9.432008528455926,-12.987974486843761,-22.094914689223316,-20.827231138451964,-8.89566901023234,-21.657918347159658,-11.312788562126173,-23.63996370158293,-5.791063387312484,-10.823310309918869,-9.679597289014,-20.758747293159928,-7.036728721721129,0.0,0.0,0.0,0.0,1.791982960790885e-06,1.249791547738485e-09,6.658730040265669e-07,-2.497915514719194e-10,7.787338868401925e-07,1.5513679587502333e-12,0.0,0.0,0.0,0.0,-8.609491044110227,-12.287265878540413,-1.5145149252489674,-3.4513189287103145,-1.9999999999999858,-1.0,-3.067371423442763,0.0,13.0,8.012048070575366,-2.0178263597786197,-3.082139761469513,2.4575873103165254e-09
1,react,1,14,8.012072050783793,-7.355487260018258,240.0,1.0499828114773482,0.8261382075802239,0.0009999836299784276,0.09999836299784172,3.1029476007390018e-06,4.205573642434865e-12,0.023190206572872334,2.658026728418721e-06,0.09999836285793877,3.1029476007373336e-06,1.6679123541306543e-18,2.849924747252222e-12,1.3556488951826432e-12,0.02312837123373097,6.180574875874292e-05,2.658026728418721e-06,0.0,2.434850205204601e-15,3.3681787545663197e-32,1.7367722774820165e-13,1.310954111198273e-24,1.1820456707482363e-13,7.920622961214479e-29,8.892804200369874e-16,1.4976717152066438e-30,1.3509787634548983e-12,-6.330051788704076,-6.18877083786519,-5.938004777584153,-7.750938527933428,-8.012072050783793,-3.2104479947036118,-2.017829018809278,-3.0821664007085943,-14.548613719286804,-22.051097715352476,-68.23678585645426,-16.304663499455643,-15.620445851476317,-16.41421209446087,-93.821776071347,-9.432010928791097,-12.987979804905041,-22.09495172738743,-20.82726817280938,-8.895679663207835,-21.65795537771038,-11.312799211294974,-23.640000728326957,-5.7910767069320315,-10.823320966701058,-9.679583968556138,-20.758760354083986,-7.0367074005433645,0.0,0.0,0.0,0.0,1.7932327523485319e-06,1.2497915576468647e-09,6.656232124651861e-07,-2.4979156138082846e-10,7.787354380713964e-07,1.5512312039044705e-12,0.0,0.0,0.0,0.0,-8.609411123878004,-12.287143597437757,-1.5145149252489887,-3.451334649503387,-2.0,-1.0000000000000284,-3.0673557026497287,0.0,14.0,8.012072050783793,-2.017829018809278,-3.0821664007085943,2.4580396048538042e-09
1,react,1,15,8.012096030408044,-7.3555136407433235,240.0,1.0499828105073308,0.8261382068170031,0.000999983629054601,0.09999836290545916,3.102843385685264e-06,4.20604041125594e-12,0.02319001900241162,2.6578328422361995e-06,0.09999836276555484,3.1028433856835957e-06,1.668038092262102e-18,2.850192177022837e-12,1.3558482342331026e-12,0.023128183366493128,6.180604623746279e-05,2.6578328422361995e-06,0.0,2.4348187600995935e-15,3.3679306478042955e-32,1.7368457743309347e-13,1.3109299331030897e-24,1.1820304329580214e-13,7.920039616232917e-29,8.892689688502953e-16,1.497561451365883e-30,1.351177672972089e-12,-6.3300496736593574,-6.188786816366667,-5.938036476561672,-7.750967567784713,-8.012096030408044,-3.2104240142410623,-2.0178316779355012,-3.0821930394590638,-14.548592139086768,-22.05112409607754,-68.23686499862946,-16.304689876373864,-15.620472224587695,-16.414238463765404,-93.82185519829484,-9.43201332905361,-12.987985123157474,-22.09498876455467,-20.827305206169783,-8.89569031584317,-21.65799240726394,-11.312809860123467,-23.640037754073678,-5.791090026307259,-10.823331623143238,-9.679570648342608,-20.758773414595524,-7.0366860800453175,0.0,0.0,0.0,0.0,1.7944825439160778e-06,1.249791567545927e-09,6.653734208939059e-07,-2.497915712802084e-10,7.787369891666045e-07,1.5510952081061077e-12,0.0,0.0,0.0,0.0,-8.60933120511173,-12.287021318606671,-1.5145149252489745,-3.4513503699794015,-1.9999999999999858,-0.9999999999999716,-3.067339982173684,1.7763568394002505e-15,15.0,8.012096030408044,-2.0178316779355012,-3.0821930394590638,2.458491974332838e-09
1,react,1,16,8.012120009447289,-7.3555400208050035,240.0,1.0499828095373904,0.8261382060538436,0.0009999836281308484,0.09999836281308352,3.102739175583554e-06,4.206507228294736e-12,0.02318983143195655,2.6576389730904737e-06,0.09999836267317784,3.102739175581886e-06,1.668163837706279e-18,2.8504596297980362e-12,1.3560475984967003e-12,0.02312799549926722,6.180634370988008e-05,2.6576389730904737e-06,0.0,2.434787317404586e-15,3.3676825672336004e-32,1.736919273380589e-13,1.310905756769214e-24,1.1820151963379499e-13,7.919456332831251e-29,8.892575185440419e-16,1.4974511991645545e-30,1.3513766076707908e-12,-6.330047558668383,-6.188802794719129,-5.93806817506715,-7.750996607068302,-8.012120009447289,-3.210400034363537,-2.017834337157395,-3.0822196777202038,-14.548570559393399,-22.051150476139224,-68.2369441388145,-16.30471625262856,-15.620498597035398,-16.414264832406115,-93.82193432325191,-9.43201572923777,-12.987990441601312,-22.095025800718027,-20.82734223852615,-8.895700968137858,-21.65802943581332,-11.312820508611164,-23.640074778816057,-5.791103345437833,-10.823342279244915,-9.679557328373752,-20.758786474688346,-7.0366647602279855,0.0,0.0,0.0,0.0,1.7957323354935264e-06,1.2497915774485892e-09,6.651236293127226e-07,-2.497915811832941e-10,7.787385401255213e-07,1.5509589167991253e-12,0.0,0.0,0.0,0.0,-8.60925128781341,-12.286899042055913,-1.5145149252489745,-3.451366090132403,-1.9999999999999858,-0.9999999999999716,-3.067324262020672,-1.7763568394002505e-15,16.0,8.012120009447289,-2.017834337157395,-3.0822196777202038,2.45894441875299e-09
1,react,1,17,8.012143987902059,-7.355566400207542,240.0,1.0499828085675282,0.8261382052907452,0.0009999836272071695,0.0999983627207157,3.1026349704322106e-06,4.206974093586714e-12,0.023189643861505092,2.657445120954835e-06,0.09999836258080863,3.1026349704305424e-06,1.6682895904516715e-18,2.850727105607289e-12,1.3562469879794256e-12,0.023127807632055335,6.180664117186011e-05,2.657445120954835e-06,0.0,2.4347558771376708e-15,3.3674345128433164e-32,1.736992774646086e-13,1.3108815821951173e-24,1.1819999608968186e-13,7.918873110983934e-29,8.892460691248386e-16,1.4973409585978289e-30,1.3515755675569857e-12,-6.330045443760211,-6.188818772922762,-5.9380998731046795,-7.751025645788324,-8.012143987902059,-3.2103760550705074,-2.0178369964748963,-3.082246315492462,-14.548548980209878,-22.05117685554176,-68.2370232770221,-16.304742628223956,-15.62052496882366,-16.41429120038724,-93.82201344623097,-9.432018129347279,-12.987995760236272,-22.095062835882064,-20.827379269883046,-8.895711620092216,-21.658066463363074,-11.312831156758383,-23.640111802558682,-5.791116664323958,-10.823352935006412,-9.679544008649357,-20.75879953436649,-7.036643441090698,0.0,0.0,0.0,0.0,1.7969821270808749e-06,1.2497915873484985e-09,6.648738377216392e-07,-2.497915910834152e-10,7.787400909483588e-07,1.550822837568017e-12,0.0,0.0,0.0,0.0,-8.609171371981882,-12.28677676777998,-1.5145149252489674,-3.451381809966314,-1.9999999999999716,-0.9999999999999716,-3.067308542186769,0.0,17.0,8.012143987902059,-2.0178369964748963,-3.082246315492462,2.459396938131602e-09
1,react,1,18,8.012167965772324,-7.355592778950463,240.0,1.0499828075977444,0.8261382045277085,0.0009999836262835659,0.0999983626283553,3.102530770231344e-06,4.207441007132712e-12,0.023189456291059334,2.6572512858307527e-06,0.09999836248844687,3.102530770229676e-06,1.6684153505000542e-18,2.8509946044490527e-12,1.3564464026836583e-12,0.02312761976485908,6.180693862390448e-05,2.6572512858307527e-06,0.0,2.434724439296543e-15,3.3671864846310377e-32,1.7370662781257316e-13,1.3108574093808902e-24,1.1819847266334997e-13,7.91828995068525e-29,8.892346205918437e-16,1.497230729664638e-30,1.3517745526330522e-12,-6.330043328931311,-6.18883475097748,-5.938131570673749,-7.751054683944332,-8.012167965772324,-3.210352076362003,-2.0178396558879688,-3.082272952775803,-14.54852740153579,-22.05120323428468,-68.23710241325087,-16.30476900315959,-15.620551339952005,-16.414317567708295,-93.82209256723058,-9.432020529381694,-12.988001079062412,-22.09509987004628,-20.82741630023997,-8.895722271706221,-21.658103489912715,-11.312841804565103,-23.64014882530103,-5.791129982965614,-10.823363590427704,-9.67953068916943,-20.75881259362949,-7.036622122633516,0.0,0.0,0.0,0.0,1.7982319186781229e-06,1.2497915972479843e-09,6.646240461206559e-07,-2.497916009833245e-10,7.78741641635107e-07,1.5506867481725135e-12,0.0,0.0,0.0,0.0,-8.609091457617165,-12.286654495779358,-1.514514925248946,-3.451397529480694,-2.0,-0.9999999999999432,-3.067292822672427,0.0,18.0,8.012167965772324,-2.0178396558879688,-3.082272952775803,2.459849532479281e-09
1,react,1,19,8.012191943056527,-7.355619157023034,240.0,1.0499828066280377,0.8261382037647327,0.0009999836253600368,0.09999836253600239,3.102426574983969e-06,4.2079079688535e-12,0.02318926872061793,2.6570574677790034e-06,0.0999983623960926,3.1024265749823005e-06,1.6685411178786945e-18,2.8512621262524582e-12,1.356645842601042e-12,0.02312743189766691,6.180723607620085e-05,2.6570574677790034e-06,0.0,2.4346930038363564e-15,3.3669384826149073e-32,1.737139783781381e-13,1.3108332383300335e-24,1.1819694935262166e-13,7.917706851977929e-29,8.892231729286744e-16,1.4971205123730743e-30,1.351973562890653e-12,-6.330041214110098,-6.1888507288829855,-5.938163267764156,-7.751083721525816,-8.012191943056527,-3.2103280982395788,-2.0178423153968827,-3.0822995895689402,-14.548505823363513,-22.05122961235725,-68.23718154746858,-16.304795377424725,-15.620577710409703,-16.41434393435856,-93.82217168621857,-9.43202292933184,-12.988006398080326,-22.09513690319907,-20.827453329585325,-8.895732922979006,-21.658140515450636,-11.312852452030452,-23.640185847031514,-5.791143301362197,-10.823374245507924,-9.679517369934665,-20.758825652467287,-7.036600804858237,0.0,0.0,0.0,0.0,1.7994817102852767e-06,1.249791607153823e-09,6.643742545097661e-07,-2.4979161088979835e-10,7.787431921852783e-07,1.5505501713095488e-12,0.0,0.0,0.0,0.0,-8.609011544723106,-12.286532226069008,-1.5145149252489745,-3.4514132486655953,-2.0,-1.0,-3.0672771034875117,1.7763568394002505e-15,19.0,8.012191943056527,-2.0178423153968827,-3.0822995895689402,2.460302201784978e-09
1,react,1,20,8.012215919756942,-7.35564553444202,240.0,1.0499828056584093,0.8261382030018183,0.0009999836244365815,0.09999836244365663,3.102322384685004e-06,4.208374978881224e-12,0.02318908115018121,2.6568636667002684e-06,0.09999836230374547,3.102322384683335e-06,1.66866689254384e-18,2.8515296711313905e-12,1.3568453077498333e-12,0.023127244030495275,6.180753351263466e-05,2.6568636667002684e-06,0.0,2.4346615708283202e-15,3.36669050676046e-32,1.7372132916730114e-13,1.310809069037126e-24,1.181954261609549e-13,7.917123814780987e-29,8.892117261613423e-16,1.497010306707764e-30,1.3521725983480128e-12,-6.330039099409804,-6.188866706639718,-5.938194964391858,-7.751112758549155,-8.012215919756942,-3.210304120700964,-2.017844975001241,-3.0823262258737003,-14.548484245705271,-22.05125598977624,-68.23726067972554,-16.30482175103613,-15.620604080213528,-16.4143703003548,-93.82225080324518,-9.432025329212214,-12.988011717288995,-22.095173935358513,-20.827490357937187,-8.89574357391188,-21.658177539994913,-11.312863099155743,-23.640222867768212,-5.791156619514595,-10.823384900248382,-9.679504050944088,-20.758838710895702,-7.036579487762171,0.0,0.0,0.0,0.0,1.800731501902326e-06,1.2497916170492853e-09,6.641244628889806e-07,-2.497916207854725e-10,7.787447425996686e-07,1.550414390234038e-12,0.0,0.0,0.0,0.0,-8.608931633294137,-12.286409958626093,-1.5145149252489887,-3.4514289675364935,-1.9999999999999858,-1.0000000000000284,-3.0672613846165655,-1.7763568394002505e-15,20.0,8.012215919756942,-2.017844975001241,-3.0823262258737003,2.4607549460909758e-09
1,react,1,21,8.012239895871918,-7.355671911195475,240.0,1.0499828046888589,0.8261382022389656,0.0009999836235132001,0.09999836235131823,3.102218199338025e-06,4.208842037127394e-12,0.023188893579748814,2.656669882662536e-06,0.09999836221140569,3.1022181993363565e-06,1.668792674526771e-18,2.8517972390065407e-12,1.3570447981208532e-12,0.02312705616333236,6.180783094465091e-05,2.656669882662536e-06,0.0,2.4346301402213945e-15,3.366442557086773e-32,1.737286801757695e-13,1.3107849015056896e-24,1.181939030858714e-13,7.916540839139033e-29,8.89200280271206e-16,1.4969001126772408e-30,1.3523716589959746e-12,-6.3300369847500075,-6.188882684247324,-5.938226660545474,-7.751141795002688,-8.012239895871918,-3.2102801437478083,-2.0178476347013192,-3.0823528616887543,-14.548462668552409,-22.051282366529694,-68.2373398099859,-16.304848123981852,-15.620630449351518,-16.41439666568506,-93.82232991827462,-9.43202772901251,-12.988017036689124,-22.095210966511672,-20.827527385282615,-8.895754224503852,-21.658214563532606,-11.312873745939983,-23.640259887498175,-5.791169937422104,-10.823395554648085,-9.679490732198367,-20.758851768903437,-7.036558171347268,0.0,0.0,0.0,0.0,1.8019812935292784e-06,1.249791626952371e-09,6.638746712582916e-07,-2.4979163068898173e-10,7.787462928777319e-07,1.550278063351672e-12,0.0,0.0,0.0,0.0,-8.608851723334476,-12.286287693467209,-1.5145149252489674,-3.4514446860825316,-2.0,-0.9999999999999432,-3.067245666070548,0.0,21.0,8.012239895871918,-2.0178476347013192,-3.0823528616887543,2.461207765384112e-09
1,react,1,22,8.012263871402785,-7.355698287293398,240.0,1.0499828037193857,0.826138201476174,0.0009999836225898923,0.09999836225898737,3.1021140189395007e-06,4.209309143672801e-12,0.023188706009321002,2.6564761156059803e-06,0.09999836211907345,3.102114018937832e-06,1.668918463800955e-18,2.8520648299468093e-12,1.3572443137259916e-12,0.023126868296188086,6.180812836260017e-05,2.6564761156059803e-06,0.0,2.4345987120586942e-15,3.366194633572964e-32,1.737360314071547e-13,1.3107607357327698e-24,1.1819238012946326e-13,7.915957925003216e-29,8.891888352740086e-16,1.4967899302721707e-30,1.3525707448464083e-12,-6.33003487019851,-6.1888986617061,-5.938258356234508,-7.7511708308961715,-8.012263871402785,-3.2102561673787795,-2.0178502944968773,-3.0823794970151894,-14.548441091912277,-22.05130874262762,-68.23741893827967,-16.304874496271896,-15.620656817833682,-16.414423030359345,-93.82240903133689,-9.432030128741408,-12.988022356280293,-22.095247996669382,-20.827564411632444,-8.89576487475576,-21.65825158607456,-11.31288439238401,-23.640296906232248,-5.791183255085329,-10.823406208707873,-9.67947741369701,-20.758864826499998,-7.036536855611962,0.0,0.0,0.0,0.0,1.8032310851661266e-06,1.249791636848257e-09,6.636248796177066e-07,-2.4979164058497354e-10,7.787478430199481e-07,1.5501422162075913e-12,0.0,0.0,0.0,0.0,-8.608771814840726,-12.2861654305786,-1.5145149252489745,-3.4514604043128188,-2.0,-1.0000000000000568,-3.06722994784029,-1.7763568394002505e-15,22.0,8.012263871402785,-2.0178502944968773,-3.0823794970151894,2.461660659694383e-09
1,react,1,23,8.012287846348658,-7.355724662729458,240.0,1.0499828027499927,0.8261382007134445,0.000999983621666661,0.09999836216666426,3.102009843491382e-06,4.209776298472599e-12,0.023188518438897035,2.656282365565719e-06,0.09999836202674899,3.102009843489713e-06,1.6690442603830698e-18,2.852332443911e-12,1.3574438545615987e-12,0.023126680429055652,6.180842577253717e-05,2.656282365565719e-06,0.0,2.4345672863133088e-15,3.365946736227948e-32,1.7374338285919527e-13,1.3107365717202799e-24,1.181908572904265e-13,7.91537507239431e-29,8.891773911599293e-16,1.4966797594965677e-30,1.3527698558956745e-12,-6.330032755712767,-6.188914639015834,-5.9382900514529515,-7.751199866223423,-8.012287846348658,-3.210232191594767,-2.0178529543880703,-3.0824061318522453,-14.548419515780312,-22.051335118063676,-68.23749806458785,-16.304900867899924,-15.620683185653684,-16.414449394371317,-93.82248814241294,-9.432032528393451,-12.988027676062668,-22.095285025824758,-20.827601436979794,-8.89577552466705,-21.658288607613876,-11.312895038487271,-23.640333923963535,-5.791196572503871,-10.82341686242719,-9.67946409544034,-20.75887788367939,-7.0365155405572875,0.0,0.0,0.0,0.0,1.8044808768128746e-06,1.2497916467479545e-09,6.633750879672214e-07,-2.497916504852005e-10,7.787493930260348e-07,1.5500060866839019e-12,0.0,0.0,0.0,0.0,-8.608691907815095,-12.286043169969048,-1.5145149252489958,-3.4514761222215142,-2.0,-1.0000000000000568,-3.067214229931576,0.0,23.0,8.012287846348658,-2.0178529543880703,-3.0824061318522453,2.462113629020006e-09
1,react,1,24,8.012311820707993,-7.355751037492271,240.0,1.0499828017806765,0.8261381999507761,0.0009999836207435036,0.09999836207434873,3.1019056729974323e-06,4.210243501442376e-12,0.023188330868477772,2.6560886326067603e-06,0.09999836193443207,3.101905672995763e-06,1.6691700643032059e-18,2.852600080823334e-12,1.3576434206190423e-12,0.02312649256192497,6.180872318541207e-05,2.6560886326067603e-06,0.0,2.434535862936074e-15,3.365698865068952e-32,1.7375073452776953e-13,1.3107124094713775e-24,1.1818933456637235e-13,7.914792281352892e-29,8.891659479110006e-16,1.4965696003580562e-30,1.3529689921351607e-12,-6.330030641215835,-6.188930616176084,-5.938321746189904,-7.7512289009733095,-8.012311820707993,-3.2102082163973114,-2.017855614375141,-3.08243276619865,-14.548397940148211,-22.05136149282649,-68.23757718887629,-16.304927238854564,-15.620709552800145,-16.4144757577096,-93.82256725146867,-9.43203492795881,-12.98803299603679,-22.095322053965518,-20.82763846131238,-8.895786174236822,-21.658325628138286,-11.312905684248868,-23.64037094067977,-5.791209889677056,-10.823427515805138,-9.679450777429011,-20.758890940430874,-7.036494226185014,0.0,0.0,0.0,0.0,1.8057306684695294e-06,1.2497916566548519e-09,6.631252963068288e-07,-2.4979166039262725e-10,7.78750942895474e-07,1.5498694391995652e-12,0.0,0.0,0.0,0.0,-8.608612002261596,-12.28592091165438,-1.5145149252489674,-3.4514918397982157,-2.000000000000014,-1.0000000000000568,-3.0671985123548886,0.0,24.0,8.012311820707993,-2.017855614375141,-3.08243276619865,2.46256667334897e-09
1,react,1,25,8.012335794483407,-7.355777411601387,240.0,1.0499828008114378,0.8261381991881684,0.0009999836198204195,0.09999836198204028,3.1018015074507216e-06,4.210710752736976e-12,0.0231881432980627,2.6558949166133925e-06,0.09999836184212224,3.101801507449052e-06,1.6692958755096805e-18,2.852867740817448e-12,1.3578430119195285e-12,0.02312630469481437,6.18090205823797e-05,2.6558949166133925e-06,0.0,2.434504442011328e-15,3.365451020058136e-32,1.7375808641995306e-13,1.3106882489803627e-24,1.1818781196139579e-13,7.914209551790044e-29,8.891545055580367e-16,1.4964594528398114e-30,1.3531681535860363e-12,-6.330028526840129,-6.188946593187563,-5.9383534404640095,-7.751257935164915,-8.012335794483407,-3.2101842417837947,-2.0178582744576405,-3.082459400056564,-14.548376365030297,-22.051387866935606,-68.23765631120364,-16.304953609155355,-15.62073591929261,-16.414502120393742,-93.82264635856272,-9.43203732745441,-12.988038316201836,-22.09535908111278,-20.827675484651316,-8.89579682346664,-21.6583626476689,-11.312916329670362,-23.640407956402058,-5.79122320660602,-10.823438168843282,-9.679437459661962,-20.75890399677294,-7.036472912492101,0.0,0.0,0.0,0.0,1.8069804601360778e-06,1.2497916665484084e-09,6.628755046365423e-07,-2.4979167028650147e-10,7.78752492629191e-07,1.5497337169928442e-12,0.0,0.0,0.0,0.0,-8.608532098173502,-12.285798655607588,-1.5145149252489887,-3.4515075570608573,-2.0,-1.0,-3.067182795092241,0.0,25.0,8.012335794483407,-2.0178582744576405,-3.082459400056564,2.4630197927301648e-09
1,react,1,26,8.012359767673027,-7.35580378504318,240.0,1.049982799842277,0.8261381984256219,0.0009999836188974093,0.09999836188973932,3.101697346856032e-06,4.21117805225408e-12,0.023187955727652473,2.6557012176634008e-06,0.09999836174981992,3.101697346854363e-06,1.6694216940384182e-18,2.8531354238020836e-12,1.3580426284519964e-12,0.023126116827711433,6.180931797651379e-05,2.6557012176634008e-06,0.0,2.434473023480268e-15,3.3652032012167746e-32,1.737654385308047e-13,1.3106640902510043e-24,1.1818628947264201e-13,7.913626883755861e-29,8.891430640795535e-16,1.4963493169513305e-30,1.3533673402372646e-12,-6.3300264124937895,-6.188962570049701,-5.938385134262281,-7.751286968784946,-8.012359767673027,-3.2101602677560934,-2.017860934635868,-3.0824860334244093,-14.548354790416685,-22.051414240377397,-68.23773543152903,-16.304979978788673,-15.620762285117454,-16.414528482410113,-93.82272546365421,-9.4320397268685,-12.988043636558231,-22.095396107251773,-20.827712506981836,-8.895807472355369,-21.658399666190945,-11.312926974750617,-23.64044497111563,-5.791236523289932,-10.823448821540484,-9.679424142139936,-20.758917052692706,-7.036451599480716,0.0,0.0,0.0,0.0,1.8082302518125293e-06,1.2497916764514941e-09,6.626257129563525e-07,-2.4979168018979893e-10,7.787540422265627e-07,1.5495973716875115e-12,0.0,0.0,0.0,0.0,-8.608452195555754,-12.285676401847834,-1.5145149252489531,-3.4515232739969903,-2.000000000000014,-1.0,-3.067167078156123,0.0,26.0,8.012359767673027,-2.017860934635868,-3.0824860334244093,2.4634729871463008e-09
