sim,state,soln,step,pH,pe,temp(C),charge(eq),pct_err,Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_user,logaHS-,logaH2S,SR_Hematite,add_Hematite,add_Chalcopyrite(alpha),add_H2S(g),add_Cu(1),add_Au(3),Pyrite_pct,Chalcopyrite(alpha)_pct,Bornite(alpha)_pct,Magnetite_pct,Chalcocite(alpha)_pct,Au(element)_pct,Cu(element)_pct
65,i_soln,106501,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,65.0,8.0,-99.99,-99.99,0.0,1.0272271121606911e-05,1.0731450021481886e-05,0.0009651691260500467,6.317266311976686e-05,4.511784511784511e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,i_soln,106502,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,65.0,8.0,-99.99,-99.99,0.0,1.0272271121606911e-05,1.0731450021481886e-05,0.0009651691260500467,6.317266311976686e-05,4.511784511784511e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,react,65,1,8.244704118431748,-7.677498064713702,240.0,0.25315093436098857,15.390031786230114,1.045175928489693,0.49770282309033337,0.0009954056461806645,0.09954056461806748,6.928373007974042e-06,2.688146236189163e-10,0.09523538094358205,2.2384011681960213e-05,0.09954056442356476,6.928373007973251e-06,7.905246122419194e-19,1.6410582321349706e-10,1.0470880040541925e-10,0.09514876934005483,8.628512134328498e-05,2.2384011681960213e-05,0.0,4.4080405836399667e-14,2.8596880165957167e-31,5.5992450224716546e-12,1.9321306332864465e-23,1.370636426520286e-12,4.198650792277552e-28,6.456077120070343e-15,5.1074893723700815e-30,1.044955244513929e-10,-6.175755689683637,-5.611926876582962,-5.002468922137971,-7.444176002558059,-8.244704118431748,-2.975835777635262,-1.3890556887384657,-2.6860251382857356,-14.401400089845549,-22.37310852004792,-69.20281827054059,-16.83616066855306,-16.361429384975708,-17.36468199236223,-95.62575394304122,-9.519409516418193,-12.230433144763438,-23.307151595344237,-22.24895440516816,-9.99535509087117,-23.289127974471132,-12.621961003360283,-25.48065968948968,-5.843006075720602,-11.713510029962421,-10.12567445034718,-21.526861640570477,-6.175302002824577,0.0,0.0,0.0,0.0,0.001412953578263936,-1.5797781595271914e-05,0.0007116935188772391,1.5797779028089444e-05,0.00011384263991399885,5.737891026428844e-07,0.0,0.0,0.0,0.0,-5.291894462885386,-7.222479943611528,-2.014514925248996,-1.0926427553394191,0.0,0.0,-3.4260475968136763,0.0,65.0,8.244704118431748,-1.3890556887384657,-2.6860251382857356,5.106290719444787e-06,1.0272271121606911e-05,1.0731450021481886e-05,0.0009651691260500467,6.317266311976686e-05,4.511784511784511e-07,0.0,63.12084236413499,31.793468028738943,0.0,0.0,5.085689607126078,0.0
66,i_soln,106601,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,66.0,8.0,-99.99,-99.99,0.0,1.0231291538489968e-05,1.1015803659668809e-05,0.0009516285075005608,6.2695144934029e-05,4.4781144781144776e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,i_soln,106602,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,66.0,8.0,-99.99,-99.99,0.0,1.0231291538489968e-05,1.1015803659668809e-05,0.0009516285075005608,6.2695144934029e-05,4.4781144781144776e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,react,66,1,8.24671632958193,-7.679618322117506,240.0,0.2531522462752908,15.390280780461667,1.0451094471277027,0.4976711652989091,0.0009953423305978167,0.09953423305978272,6.9097720571284035e-06,2.713568331107415e-10,0.09519811258651954,2.2262249389440883e-05,0.09953423286520204,6.909772057127608e-06,7.957712161334379e-19,1.6538443545436083e-10,1.0597239765638064e-10,0.09511130238203146,8.648408593923389e-05,2.2262249389440883e-05,0.0,4.4006779607627413e-14,2.8409842144257876e-31,5.615970316773315e-12,1.9284235243450867e-23,1.3683032186693707e-12,4.171002380224758e-28,6.4448079034578734e-15,5.073704806689634e-30,1.0575754299987258e-10,-6.174726421367639,-5.613116503574114,-5.004833874763202,-7.446418607572568,-8.24671632958193,-2.9738226227837083,-1.3891780363491657,-2.688159697046615,-14.399494037546239,-22.375228777451724,-69.20917904275198,-16.838303023212433,-16.363593836890644,-17.366868541532735,-95.63220310427494,-9.51951661897044,-12.230677839984853,-23.310238881773333,-22.25206378885283,-9.996344217152037,-23.29225945541137,-12.622972226896717,-25.483813267685488,-5.844073355101031,-11.71447705898772,-10.124606227265355,-21.52791367489245,-6.173412139285105,0.0,0.0,0.0,0.0,0.001397275227508222,-1.567835075571406e-05,0.0007273718670616687,1.567834818442951e-05,0.0001144113529758995,5.687130619006484e-07,0.0,0.0,0.0,0.0,-5.285487955498667,-7.21276260812853,-2.0145149252489603,-1.093818080973513,0.0,2.842170943040401e-14,-3.424872271179601,0.0,66.0,8.24671632958193,-1.3891780363491657,-2.688159697046615,5.182174637863833e-06,1.0231291538489968e-05,1.1015803659668809e-05,0.0009516285075005608,6.2695144934029e-05,4.4781144781144776e-07,0.0,62.40458926115849,32.48561322099179,0.0,0.0,5.1097975178497315,0.0
67,i_soln,106701,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,67.0,8.0,-99.99,-99.99,0.0,1.0187751539590796e-05,1.130890596080779e-05,0.0009376712869036836,6.218779127886783e-05,4.444444444444445e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,i_soln,106702,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,67.0,8.0,-99.99,-99.99,0.0,1.0187751539590796e-05,1.130890596080779e-05,0.0009376712869036836,6.218779127886783e-05,4.444444444444445e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,react,67,1,8.248709230277678,-7.681718280763059,240.0,0.2531535483433005,15.390528286041592,1.0450435129873803,0.4976397680892318,0.0009952795361784623,0.0995279536178473,6.891388720650211e-06,2.739012420952908e-10,0.0951611506149997,2.2142255364646772e-05,0.09952795342318926,6.8913887206494095e-06,8.010031629497068e-19,1.666621578463037e-10,1.0723908424898711e-10,0.09507414344922467,8.668140778486498e-05,2.2142255364646772e-05,0.0,4.39340586988693e-14,2.8225851074060543e-31,5.632594499650265e-12,1.9247621803918437e-23,1.3659986842474441e-12,4.1438053140938255e-28,6.433677036149037e-15,5.0404725680432024e-30,1.0702265415088864e-10,-6.173707908094526,-5.6142954536647895,-5.007177166399169,-7.4486402327133305,-8.248709230277678,-2.9718287864202075,-1.3892997028443768,-2.6902742642375586,-14.397606323464796,-22.37732873609728,-69.21547891868866,-16.840424896100906,-16.365737624022042,-17.36903424290705,-95.63859063718326,-9.519622741252494,-12.230921172975194,-23.313296371762096,-22.255143193084507,-9.997323662738163,-23.29536077388597,-12.62397358672576,-25.486936500403004,-5.845130638696531,-11.715434590330926,-10.123548008002139,-21.528955414274794,-6.171540905084558,0.0,0.0,0.0,0.0,0.0013817237683381891,-1.5551459170032875e-05,0.0007429233236580239,1.5551456596355276e-05,0.00011497494941113993,5.63596435240431e-07,0.0,0.0,0.0,0.0,-5.279141446922548,-7.203136255148424,-2.0145149252489887,-1.0949824225187612,-1.4210854715202004e-14,-2.842170943040401e-14,-3.423707929634335,-1.7763568394002505e-15,67.0,8.248709230277678,-1.3892997028443768,-2.6902742642375586,5.258459738424967e-06,1.0187751539590796e-05,1.130890596080779e-05,0.0009376712869036836,6.218779127886783e-05,4.444444444444445e-07,0.0,61.694506608352974,33.171816937074766,0.0,0.0,5.133676454572263,0.0
68,i_soln,106801,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,68.0,8.0,-99.99,-99.99,0.0,1.0141491149417228e-05,1.1611026093614006e-05,0.000923284646730788,6.164873802583279e-05,4.41077441077441e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,i_soln,106802,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,68.0,8.0,-99.99,-99.99,0.0,1.0141491149417228e-05,1.1611026093614006e-05,0.000923284646730788,6.164873802583279e-05,4.41077441077441e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,react,68,1,8.250681798467063,-7.683796807536242,240.0,0.2531548405806342,15.390774207474054,1.044978159192711,0.4976086472346275,0.000995217294469254,0.09952172944692653,6.873231054923551e-06,2.764460300714008e-10,0.09512451372581426,2.2024072707654955e-05,0.09952172925219185,6.873231054922746e-06,8.0621706242650145e-19,1.6793808580939635e-10,1.0850794426200447e-10,0.09503731126174182,8.687706329468109e-05,2.2024072707654955e-05,0.0,4.386226952399747e-14,2.8044956312864525e-31,5.6491069519491584e-12,1.9211481948534407e-23,1.3637236612750227e-12,4.117066840660745e-28,6.422688572920442e-15,5.007801469298735e-30,1.0828994304749819e-10,-6.172700216023348,-5.615463111978137,-5.009497525463907,-7.450839675632288,-8.250681798467063,-2.9698552910563327,-1.3894206189901546,-2.692367748572728,-14.395737859510229,-22.379407262870462,-69.2217144990082,-16.842525143120486,-16.36785959128802,-17.37117793041943,-95.6449130984884,-9.519727772661804,-12.231163005266833,-23.316322444803472,-22.258190986372284,-9.998292929252756,-23.298430287420146,-12.624964573486753,-25.49002773418358,-5.846177380864098,-11.716382136599119,-10.122500338660062,-21.52998627170589,-6.169689253040948,0.0,0.0,0.0,0.0,0.0013663071276418025,-1.5416640696386654e-05,0.0007583399617801822,1.541663812215828e-05,0.0001155333860956252,5.584366844852746e-07,0.0,0.0,0.0,0.0,-5.2728582123936345,-7.193605908358489,-2.0145149252489674,-1.0961351232701517,-2.842170943040401e-14,-2.842170943040401e-14,-3.4225552288829455,0.0,68.0,8.250681798467063,-1.3894206189901546,-2.692367748572728,5.335090460396015e-06,1.0141491149417228e-05,1.1611026093614006e-05,0.000923284646730788,6.164873802583279e-05,4.41077441077441e-07,0.0,60.99093990746917,33.85173516455018,0.0,0.0,5.1573249279806515,0.0
69,i_soln,106901,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,69.0,8.0,-99.99,-99.99,0.0,1.0092340397163731e-05,1.1922441508273502e-05,0.0009084553750983909,6.10760045752078e-05,4.377104377104377e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,i_soln,106902,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,69.0,8.0,-99.99,-99.99,0.0,1.0092340397163731e-05,1.1922441508273502e-05,0.0009084553750983909,6.10760045752078e-05,4.377104377104377e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,react,69,1,8.252632953281978,-7.685852704635666,240.0,0.2531561230038865,15.391018443341377,1.044913420935171,0.49757781949294205,0.0009951556389858824,0.09951556389858934,6.855307590532763e-06,2.7898923747288424e-10,0.09508822178265462,2.1907747235564574e-05,0.09951556370377883,6.855307590531951e-06,8.114092999437798e-19,1.692112495587748e-10,1.0977798791410945e-10,0.09500082570792034,8.707102753804755e-05,2.1907747235564574e-05,0.0,4.3791440109619374e-14,2.786721099906032e-31,5.665496405762743e-12,1.91758325354891e-23,1.3614790390510867e-12,4.0907947648142305e-28,6.411846817327216e-15,4.9757010046575354e-30,1.095584210452503e-10,-6.171703418944068,-5.616618827732068,-5.011793607025296,-7.453015664962692,-8.252632953281978,-2.9679032180485607,-1.389540711221136,-2.6944389956186257,-14.393889610594107,-22.381463159969886,-69.22788219030647,-16.844602554799852,-16.369958517547328,-17.373298371258674,-95.65116684810643,-9.519831596753455,-12.231403189728772,-23.319315387774793,-22.261205443923544,-9.99925148970459,-23.301466259551347,-12.625944648518532,-25.493085220894724,-5.847213004387044,-11.717319182471016,-10.12146379694424,-21.5310056270895,-6.167858190457034,0.0,0.0,0.0,0.0,0.0013510337275737339,-1.5273400068068627e-05,0.0007736133592754537,1.5273397495271508e-05,0.00011608661719871684,5.532311030916396e-07,0.0,0.0,0.0,0.0,-5.266641716677302,-7.184176881595908,-2.0145149252489603,-1.097275489077596,0.0,5.684341886080802e-14,-3.4214148630754773,-1.7763568394002505e-15,69.0,8.252632953281978,-1.389540711221136,-2.6944389956186257,5.412006173439482e-06,1.0092340397163731e-05,1.1922441508273502e-05,0.0009084553750983909,6.10760045752078e-05,4.377104377104377e-07,0.0,60.29425652557821,34.525002140054156,0.0,0.0,5.1807413343676405,0.0
70,i_soln,107001,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,70.0,8.0,-99.99,-99.99,0.0,1.0040118692201438e-05,1.224343819123785e-05,0.0008931698536351019,6.046748657885411e-05,4.343434343434343e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,i_soln,107002,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,70.0,8.0,-99.99,-99.99,0.0,1.0040118692201438e-05,1.224343819123785e-05,0.0008931698536351019,6.046748657885411e-05,4.343434343434343e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,react,70,1,8.25456155131886,-7.687884705461373,240.0,0.2531573956306988,15.391260885941119,1.0448493356029358,0.4975473026680681,0.0009950946053361345,0.0995094605336146,6.83762736287463e-06,2.81528756856591e-10,0.095052295889021,2.1793327665738986e-05,0.09950946033872918,6.837627362873813e-06,8.165760227293609e-19,1.7048061002303542e-10,1.1104814683355561e-10,0.09496470791730072,8.72632741744854e-05,2.1793327665738986e-05,0.0,4.3721600196957185e-14,2.769267230342967e-31,5.681750904117188e-12,1.914069140709788e-23,1.3592657613924927e-12,4.064997486659507e-28,6.401156337418987e-15,4.9441813949301775e-30,1.1082702098634013e-10,-6.170717598600984,-5.617761911979441,-5.014063988156179,-7.455166855941002,-8.25456155131886,-2.9659737113193287,-1.3896599013737332,-2.696486783808112,-14.39206259796135,-22.383495160795594,-69.2339781927836,-16.846655852140124,-16.372033111402168,-17.37539426162808,-95.6573480366418,-9.519934090849931,-12.231641570033968,-23.322273389057226,-22.26418474172054,-10.000198786675883,-23.304466853862913,-12.626913242004388,-25.49610711172085,-5.848236898481801,-11.718245182927742,-10.12043899415717,-21.532012825128138,-6.166048782572744,0.0,0.0,0.0,0.0,0.0013359125165000093,-1.5121211073724572e-05,0.000788734567779945,1.5121208504491335e-05,0.00011663459400065496,5.479768019381158e-07,0.0,0.0,0.0,0.0,-5.2604956260318225,-7.174854797185047,-2.014514925249003,-1.0984027859611913,-1.4210854715202004e-14,-8.526512829121202e-14,-3.4202875661919316,-1.7763568394002505e-15,70.0,8.25456155131886,-1.3896599013737332,-2.696486783808112,5.489140839311312e-06,1.0040118692201438e-05,1.224343819123785e-05,0.0008931698536351019,6.046748657885411e-05,4.343434343434343e-07,0.0,59.60484705897606,35.191228992913544,0.0,0.0,5.203923948110384,0.0
71,i_soln,107101,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,71.0,8.0,-99.99,-99.99,0.0,9.984634160548626e-06,1.2574310927858095e-05,0.0008774140449752734,5.982094820837439e-05,4.3097643097643087e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,i_soln,107102,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,71.0,8.0,-99.99,-99.99,0.0,9.984634160548626e-06,1.2574310927858095e-05,0.0008774140449752734,5.982094820837439e-05,4.3097643097643087e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
